original_text,decoded_text
·,·
중성지질,중성지질
제품은,제품은
(주)리얼닥터,(주)리얼닥터
있음,있음
60정),60정)
·,·
:,:
또는,또는
"유산균혼합분말),","유산균혼합분말),"
이상이,이상이
영양·기능,영양·기능
천시,천시
유통기한,유통기한
후,후
영양,영양
칼슘혈증이,칼슘혈증이
저녁시간에,저녁시간에
의견을,의견을
의약품,의약품
콜레스테롤,콜레스테롤
폴리염화비닐,폴리염화비닐
"(1,200mg)","(1,200mg)"
"비타민C,","비타민C,"
rn+,rn+
홍합,홍합
섭취,섭취
293-20,293-20
아이클리어,아이클리어
내포장재질,내포장재질
탄수화물,탄수화물
또는,또는
섭취하지,섭취하지
:,:
기준치,기준치
직사광선을,직사광선을
비율,비율
씹어서,씹어서
로제트,로제트
1888번길,1888번길
별도,별도
·,·
"우유,","우유,"
및,및
반응이,반응이
성을,성을
소비자분쟁해결,소비자분쟁해결
함량,함량
"이소말트,","이소말트,"
함유,함유
[유통기한],[유통기한]
생성에,생성에
개인의,개인의
지도하십시오.,지도하십시오.
생활을,생활을
결기준에,결기준에
시,시
"우유,","우유,"
함량],함량]
0%,0%
영양성분기준치,영양성분기준치
내용량,내용량
"미국),","미국),"
"1포(2,000mg)","1포(2,000mg)"
및,및
증식,증식
:,:
일산동구,일산동구
0.45mg,0.45mg
자연적인,자연적인
:,:
"포함),","포함),"
는,는
필요,필요
),)
"1회,","1회,"
확인하실,확인하실
표시일까지,표시일까지
중심시력을,중심시력을
"L-프롤린,","L-프롤린,"
·,·
준수하시기,준수하시기
풀무원은,풀무원은
/,/
홍합,홍합
에,에
청주시,청주시
"국내산),","국내산),"
치료를,치료를
섭취량,섭취량
뚜껑(PP),뚜껑(PP)
보관,보관
보호하는데,보호하는데
카카오색소,카카오색소
및,및
의거,의거
증식,증식
"게,","게,"
보호하는데,보호하는데
"2%,","2%,"
:,:
가공유지,가공유지
"MCT유,","MCT유,"
이용되는데,이용되는데
함께,함께
베리발효분말,베리발효분말
6세,6세
해결,해결
있습니다.,있습니다.
발,발
·,·
캐나다산),캐나다산)
건강기능식품,건강기능식품
구입처에서,구입처에서
"아황산류,","아황산류,"
질병의,질병의
1정을,1정을
우천면,우천면
"일리톨,","일리톨,"
지방,지방
"2정(1,500mg)","2정(1,500mg)"
있습니다.,있습니다.
함유,함유
20,20
색상에,색상에
801121,801121
혈액,혈액
먹기,먹기
"게,","게,"
"비타민C],","비타민C],"
유지,유지
특정,특정
및,및
를,를
구입처에서,구입처에서
·,·
[반품,[반품
있을,있을
후,후
콜레스테롤,콜레스테롤
받을,받을
35mg,35mg
섭취하십시오.,섭취하십시오.
*캡슐기제,*캡슐기제
"새우,","새우,"
종근당건강,종근당건강
809425,809425
있는,있는
"자일리톨분말,","자일리톨분말,"
Traceability,Traceability
고시)에,고시)에
않는,않는
만든,만든
주의사항】,주의사항】
식품의,식품의
위하여,위하여
성읍정의현로,성읍정의현로
[마그네슘],[마그네슘]
함께,함께
건조하고,건조하고
발생,발생
상피세포의,상피세포의
"18kcal,","18kcal,"
1포(4g),1포(4g)
구입처,구입처
바랍,바랍
"92.594%,","92.594%,"
필요,필요
피해,피해
기능유지에,기능유지에
쏘팔메토골드,쏘팔메토골드
"땅콩,","땅콩,"
Bifidobacterium,Bifidobacterium
함유,함유
질환이,질환이
16kcal,16kcal
흔들어,흔들어
보관,보관
섭취,섭취
213448,213448
치,치
"지방,","지방,"
및,및
눈,눈
건강,건강
이상,이상
합,합
보관하십시오.,보관하십시오.
【반품,【반품
있습니다.,있습니다.
개인에,개인에
비율임.,비율임.
물질에,물질에
비율임,비율임
특이체질이거나,특이체질이거나
고시,고시
건강,건강
스키니랩,스키니랩
나트륨,나트륨
바랍니다.,바랍니다.
개선,개선
:,:
:,:
질병의,질병의
"지방,","지방,"
제품의,제품의
"필요,","필요,"
기준치,기준치
/,/
면역기,면역기
인한,인한
비타민,비타민
809226,809226
섭취하십시오.,섭취하십시오.
C,C
원료,원료
노화로,노화로
809668,809668
원료를,원료를
Rb1,Rb1
손에,손에
천연,천연
[소비자,[소비자
구입처,구입처
위해서,위해서
있습니다.,있습니다.
X,X
생각한다면,생각한다면
1포,1포
치료를,치료를
고객상담실,고객상담실
"땅콩,","땅콩,"
혈액생성에,혈액생성에
수,수
GMP,GMP
밀봉하여,밀봉하여
"전복,","전복,"
[비타민D],[비타민D]
김포시,김포시
"수,","수,"
[유통전문판매원],[유통전문판매원]
R,R
유통기한을,유통기한을
매곡면,매곡면
·,·
섭취방법,섭취방법
등록번호,등록번호
복숭아,복숭아
수,수
0mg,0mg
및,및
"longum,","longum,"
위해,위해
대한,대한
닥터,닥터
"고등어,","고등어,"
801호,801호
"토마토,","토마토,"
제품과,제품과
상담실로,상담실로
www.,www.
교환,교환
"조개류(굴,","조개류(굴,"
·,·
않도록,않도록
71,71
유산균의,유산균의
건강기능식품,건강기능식품
"복숭아,","복숭아,"
교환,교환
비피도박테리움,비피도박테리움
10㎍,10㎍
건강,건강
도움을,도움을
습기가,습기가
반품,반품
본,본
"우유,","우유,"
:,:
1포를,1포를
:,:
【업소명,【업소명
나트륨,나트륨
50㎍,50㎍
충청북도,충청북도
있으므로,있으므로
정상적,정상적
용이한,용이한
지도하십시오.,지도하십시오.
%,%
12개월,12개월
질,질
[원료명,[원료명
기능정보,기능정보
"복숭아,","복숭아,"
요거트,요거트
나트륨,나트륨
Traceability,Traceability
소에,소에
"이상,","이상,"
확인,확인
섭취하십시오.,섭취하십시오.
에이스,에이스
신경과,신경과
나트륨,나트륨
"메밀,","메밀,"
오송생명로,오송생명로
"3g(1%),","3g(1%),"
21027,21027
섭취량,섭취량
특이체,특이체
번호,번호
섭취,섭취
가진,가진
청주시,청주시
분홍이,분홍이
피토틱스,피토틱스
제품과,제품과
"(100%),","(100%),"
안전관리인증,안전관리인증
있음,있음
·,·
반품이,반품이
캡슐은,캡슐은
밀크씨슬추출물을,밀크씨슬추출물을
"게,","게,"
"칠레산},","칠레산},"
비율임,비율임
당,당
아연,아연
확인해,확인해
섭취량,섭취량
필요,필요
중소규모의,중소규모의
315-7호,315-7호
기능정보,기능정보
기준치에,기준치에
셀레늄,셀레늄
1588-2675,1588-2675
기준에,기준에
"돼지고기,","돼지고기,"
및,및
[비타민,[비타민
흡습되지,흡습되지
사용한,사용한
1회,1회
문의처,문의처
당,당
입력하시면,입력하시면
(주)유한양행,(주)유한양행
"60%,","60%,"
"땅콩,","땅콩,"
수치는,수치는
"과라나추출물,","과라나추출물,"
건강기능식품,건강기능식품
미국산),미국산)
종로구,종로구
물과,물과
8,8
"천궁,","천궁,"
·,·
위한,위한
MINERAL,MINERAL
피부상태,피부상태
유통전문판매원,유통전문판매원
상경로,상경로
"땅콩,","땅콩,"
6,6
주의사항,주의사항
받을,받을
눈,눈
피하고,피하고
장,장
지방,지방
돼지고기,돼지고기
아연,아연
기준이므로,기준이므로
상담,상담
특정,특정
금천구,금천구
"메밀,","메밀,"
:,:
청주시,청주시
"알파현미분말,","알파현미분말,"
(주)서흥,(주)서흥
성북구,성북구
드세요.,드세요.
"에리스리톨,","에리스리톨,"
확인한,확인한
섭취하여,섭취하여
기능식품,기능식품
1g,1g
포,포
수,수
피해에,피해에
체지방,체지방
사례,사례
간혹,간혹
질,질
성질환이,성질환이
섭취,섭취
"이상,","이상,"
꼭,꼭
:,:
섭취방법],섭취방법]
홍합,홍합
[비타민B1],[비타민B1]
갑상선,갑상선
※,※
함유,함유
경기,경기
성분을,성분을
받지,받지
(원료삼배합비율,(원료삼배합비율
"땅콩,","땅콩,"
반품,반품
및,및
"우유,","우유,"
1g,1g
의약품이,의약품이
0%,0%
:,:
1577-2488,1577-2488
서울특별시,서울특별시
영양성분,영양성분
"D-소비톨액,","D-소비톨액,"
·,·
드셔도,드셔도
·,·
"복숭아,","복숭아,"
"0kcal,","0kcal,"
기능,기능
필요.,필요.
:,:
공정거래위원회,공정거래위원회
판토텐산,판토텐산
[제품명],[제품명]
61,61
홍합을,홍합을
1회,1회
11mgNE,11mgNE
10mg,10mg
전문의,전문의
·,·
중단하고,중단하고
"미국,","미국,"
1포를,1포를
[LOT,[LOT
"대두유,","대두유,"
나트륨,나트륨
"쇠고기,","쇠고기,"
"망고과즙분말,","망고과즙분말,"
·,·
"B1염산염,","B1염산염,"
비타민B2,비타민B2
아닙니다.,아닙니다.
(20mL),(20mL)
·,·
반품,반품
659037,659037
노화로,노화로
마개가,마개가
복합물,복합물
유해산소로부터,유해산소로부터
·,·
제품,제품
850mg,850mg
8.5mg,8.5mg
음성군,음성군
총,총
0g,0g
식품의,식품의
가진,가진
2공장/,2공장/
:,:
"오렌지향,","오렌지향,"
"펙틴,","펙틴,"
%,%
0%,0%
섭취하시기,섭취하시기
서울약사신협,서울약사신협
"1,067%","1,067%"
나타낼,나타낼
지방,지방
은행,은행
"275,","275,"
고결방지제가,고결방지제가
경우,경우
검정이,검정이
60정(60g),60정(60g)
코엔자임Q10,코엔자임Q10
함유,함유
열량,열량
·,·
1캡슐,1캡슐
탄수화물,탄수화물
Traceability,Traceability
"0g(0%),","0g(0%),"
및,및
오리진이,오리진이
피부,피부
마그네슘,마그네슘
유통기한,유통기한
TM,TM
공기의,공기의
:,:
·,·
따른,따른
눈,눈
준수,준수
조시설에서,조시설에서
돼지고기,돼지고기
:,:
필요,필요
있,있
전문가와,전문가와
2101,2101
기한,기한
해결,해결
[원료명,[원료명
유통전문판매원,유통전문판매원
"토,","토,"
d-α-토코페,d-α-토코페
·,·
및,및
상담.,상담.
·,·
주의하십시오.,주의하십시오.
나트륨,나트륨
열량,열량
필수,필수
충분한,충분한
"D-소비톨액,","D-소비톨액,"
임산부와,임산부와
질환이,질환이
위한,위한
섭취량,섭취량
원료나,원료나
RED,RED
제조,제조
"절,","절,"
아닌,아닌
:,:
구입처,구입처
모든,모든
FA,FA
도움을,도움을
선을,선을
주식회사,주식회사
·,·
"룰로스,","룰로스,"
여김니다,여김니다
수,수
"국산],","국산],"
여성의,여성의
주의사항,주의사항
시,시
(ORGANIC),(ORGANIC)
한,한
등에,등에
중,중
EPA,EPA
30포,30포
우리,우리
시,시
홍합,홍합
[유통전문판매원],[유통전문판매원]
1회,1회
지켜,지켜
및,및
반품,반품
1,1
·,·
X,X
수,수
건강기능식품,건강기능식품
"밀,","밀,"
-,-
D-소비톨액,D-소비톨액
새문안로,새문안로
기능정보,기능정보
발생,발생
복합기능성,복합기능성
유통기한,유통기한
61,61
아연,아연
"어린이,","어린이,"
곳에,곳에
항산,항산
그대로,그대로
중구,중구
8g,8g
및,및
"0g(0%),","0g(0%),"
주의하십시오.,주의하십시오.
※,※
토마토,토마토
:,:
"우유,","우유,"
있습니다.,있습니다.
:,:
"lactis,","lactis,"
감미료,감미료
"간,","간,"
(한포),(한포)
"1회,","1회,"
본,본
피해,피해
체중,체중
탄수화물과,탄수화물과
및,및
PLUS,PLUS
변질품,변질품
DHA의,DHA의
"옥수수전분,","옥수수전분,"
공정거래,공정거래
1포,1포
"1포(4.5g),","1포(4.5g),"
신고는,신고는
2022.06.18,2022.06.18
"비타민C,","비타민C,"
※,※
오창읍,오창읍
(주)휴럼,(주)휴럼
"1회,","1회,"
받을,받을
0%,0%
제조하고,제조하고
얼라이브,얼라이브
본,본
지방,지방
위험,위험
중단하십,중단하십
변할,변할
FAMILY,FAMILY
인이,인이
"아라비아검,","아라비아검,"
유해산소로부터,유해산소로부터
보관,보관
알류(,알류(
·,·
:,:
:,:
섭취,섭취
809364,809364
"Rg1,","Rg1,"
⊙,⊙
피하고,피하고
자몽향분말,자몽향분말
20kcal,20kcal
및,및
전자,전자
성북구,성북구
및,및
"땅콩,","땅콩,"
사용한,사용한
마도면,마도면
/,/
섭취,섭취
"새우,","새우,"
"195,","195,"
비타민B1,비타민B1
"오렌지오일)},","오렌지오일)},"
항산화,항산화
"쇠고기,","쇠고기,"
칼슘,칼슘
빨리,빨리
공정거래위원회,공정거래위원회
물,물
줌,줌
준수하시기,준수하시기
상사례,상사례
유산균,유산균
42%,42%
장내,장내
2,2
제품은,제품은
"코페롤),","코페롤),"
기준에,기준에
및,및
고객상담실로,고객상담실로
프락토올리고당,프락토올리고당
또는,또는
1일,1일
마그네슘,마그네슘
아닙니다.,아닙니다.
*,*
(감미료),(감미료)
구입처,구입처
이상사례,이상사례
원료명,원료명
교환장소,교환장소
출을,출을
수유부는,수유부는
월/년,월/년
"1,000mg","1,000mg"
섭취량,섭취량
지방,지방
캡슐,캡슐
곳에,곳에
곳에서,곳에서
함량,함량
대한,대한
이,이
및,및
3정을,3정을
과민반응을,과민반응을
섭취량,섭취량
조정대로,조정대로
잇몸질환으로,잇몸질환으로
1일,1일
1577-8443,1577-8443
건강기능식품,건강기능식품
제조하고,제조하고
19001,19001
"땅콩,","땅콩,"
이너제틱,이너제틱
총,총
"B6,","B6,"
제품은,제품은
"비타민E),","비타민E),"
특정,특정
손상되었거나,손상되었거나
치료,치료
비율,비율
섭취하십시오.,섭취하십시오.
"대두,","대두,"
필요,필요
도와줍니다.,도와줍니다.
바랍니다.,바랍니다.
상담하십시오.,상담하십시오.
·,·
같은,같은
:,:
시,시
"acidophilus,","acidophilus,"
2개입,2개입
제조,제조
(),()
필요,필요
별도표시,별도표시
"건강,","건강,"
바로,바로
"팜유,","팜유,"
60정(33g),60정(33g)
비타민E,비타민E
내용,내용
제조번호,제조번호
섭취를,섭취를
효과적,효과적
초유,초유
제조번호,제조번호
·,·
[엽산],[엽산]
"호두,","호두,"
·,·
발생,발생
※본,※본
:,:
섭취방법,섭취방법
섭취,섭취
"피부보습,","피부보습,"
"고등어,","고등어,"
제조!,제조!
878354,878354
"0g(0%),","0g(0%),"
"필요,","필요,"
바랍니다.,바랍니다.
나트륨,나트륨
·,·
함유,함유
비타민B1,비타민B1
"D-소비톨액,","D-소비톨액,"
"치자청색소,","치자청색소,"
이상,이상
※,※
경우에는,경우에는
:,:
1일,1일
"보관하시고,","보관하시고,"
도움을,도움을
내포장재질,내포장재질
rTG,rTG
공정거래위원회,공정거래위원회
50,50
:,:
"메밀,","메밀,"
:,:
확인,확인
EYE,EYE
*캡슐기제,*캡슐기제
0g,0g
·유통전문판매원,·유통전문판매원
·,·
1g,1g
및,및
관련,관련
피부와,피부와
개봉,개봉
●,●
당,당
치커,치커
X,X
이런분께,이런분께
:,:
건강기능식품,건강기능식품
유통기한,유통기한
제품은,제품은
30포),30포)
형태,형태
"Beatty,","Beatty,"
8종,8종
영양,영양
"511,","511,"
·,·
및,및
남극,남극
135kcal,135kcal
미네랄,미네랄
복합가능성,복합가능성
:,:
서울시,서울시
요,요
비타민D,비타민D
거두단지2길,거두단지2길
0.8mg,0.8mg
물과,물과
중단하고,중단하고
하여,하여
15g,15g
2100767,2100767
지방,지방
"포함),","포함),"
칼로-스탑,칼로-스탑
"에리스리톨,","에리스리톨,"
%영양성분기준치,%영양성분기준치
